user_id,w1_sessions,w2_sessions,engagement_velocity,total_sessions_30d,total_active_days_30d,consistency_rate,streak_to_days_ratio,sessions_per_active_day,session_gap_std,max_streak_30d,workout_density,duration_per_session,feature_adoption_score,workouts_logged,social_ratio,social_actions,milestone_rate,milestones_hit,routine_encoded,age,habit_score,churned_30d,retained_long_term,persona
566,8.0,3.0,-0.5555555555555556,17,14,0.4666666666666667,0.3333333333333333,1.1333333333333333,1.4232501627054275,5,0.7777777777777778,35.62,2.2900063107871858,14,0.8888888888888888,16,0.3333333333333333,2,2,36,0.64,0,1,power_user
567,0.0,2.0,2.0,8,7,0.23333333333333334,0.375,1.0,2.5625508125043424,3,0.1111111111111111,9.16,0.0,1,0.2222222222222222,2,0.16666666666666666,1,0,36,0.15333333333333332,0,0,casual_user
568,1.0,2.0,0.5,3,3,0.1,0.25,0.75,1.4142135623730951,1,0.0,11.31,1.6094379124341003,0,0.25,1,0.0,0,4,59,0.205,0,0,casual_user
569,0.0,2.0,2.0,2,1,0.03333333333333333,0.5,1.0,10.0,1,0.0,5.02,0.0,0,0.0,0,0.0,0,5,65,0.01,1,0,at_risk_user
570,4.0,4.0,0.0,13,13,0.43333333333333335,0.21428571428571427,0.9285714285714286,1.0298573010888743,3,0.5,21.91,2.0476928433652555,7,0.7142857142857143,10,0.3333333333333333,2,0,64,0.5430952380952381,0,1,consistent_user
571,2.0,1.0,-0.3333333333333333,3,3,0.1,0.5,0.75,2.1213203435596424,2,0.0,5.07,1.252762968495368,0,0.5,2,0.0,0,2,63,0.22999999999999998,1,0,at_risk_user
572,1.0,4.0,1.5,6,5,0.16666666666666666,0.16666666666666666,1.0,3.4641016151377544,1,0.0,4.62,1.3862943611198906,0,0.2857142857142857,2,0.0,0,1,25,0.22857142857142856,0,0,at_risk_user
573,3.0,3.0,0.0,14,10,0.3333333333333333,0.2727272727272727,1.2727272727272727,2.048034287907418,3,0.8666666666666667,22.58,2.1972245773362196,13,0.8666666666666667,13,0.3333333333333333,2,5,32,0.62,0,1,consistent_user
574,5.0,7.0,0.3333333333333333,22,19,0.6333333333333333,0.35,1.1,1.0981267472114393,7,0.6956521739130435,35.47,2.379546134130174,16,0.9565217391304348,22,0.8333333333333334,5,1,24,0.7762318840579709,0,1,power_user
575,6.0,5.0,-0.14285714285714285,21,17,0.5666666666666667,0.16666666666666666,1.1666666666666667,1.1086778913041726,3,0.8181818181818182,35.57,2.4277482359480516,18,0.9545454545454546,21,0.5,3,2,60,0.72,0,1,power_user
576,0.0,0.0,0.0,1,1,0.03333333333333333,0.5,0.5,10.0,1,0.0,4.52,0.0,0,0.0,0,0.0,0,1,56,0.01,0,0,at_risk_user
577,3.0,4.0,0.25,15,13,0.43333333333333335,0.21428571428571427,1.0714285714285714,1.712255291076124,3,0.375,21.75,1.8971199848858813,6,0.6875,11,0.3333333333333333,2,5,22,0.5091666666666667,0,1,consistent_user
578,2.0,1.0,-0.3333333333333333,3,3,0.1,0.25,0.75,2.8284271247461903,1,0.0,5.1,1.0986122886681098,0,0.25,1,0.0,0,0,48,0.205,1,0,at_risk_user
579,1.0,1.0,0.0,6,6,0.2,0.14285714285714285,0.8571428571428571,2.04939015319192,1,0.2857142857142857,9.91,1.3862943611198906,2,0.5714285714285714,4,0.0,0,0,35,0.3385714285714285,0,0,casual_user
580,5.0,6.0,0.16666666666666666,21,16,0.5333333333333333,0.23529411764705882,1.2352941176470589,1.0600988273786194,4,0.8181818181818182,36.39,2.2192034840549946,18,0.7727272727272727,17,0.3333333333333333,2,3,20,0.6584848484848486,0,1,power_user
581,3.0,0.0,-0.75,8,8,0.26666666666666666,0.3333333333333333,0.8888888888888888,3.848314411469495,3,0.6666666666666666,21.5,2.03688192726104,6,0.4444444444444444,4,0.16666666666666666,1,1,29,0.47444444444444445,0,1,consistent_user
582,4.0,0.0,-0.8,8,7,0.23333333333333334,0.25,1.0,3.0983866769659336,2,0.1111111111111111,10.06,1.3862943611198906,1,0.6666666666666666,6,0.0,0,1,48,0.3144444444444444,0,0,casual_user
583,1.0,1.0,0.0,9,8,0.26666666666666666,0.2222222222222222,1.0,1.4960264830861911,2,0.8,24.68,2.0794415416798357,8,0.5,5,0.0,0,5,55,0.48,0,1,consistent_user
584,0.0,4.0,4.0,8,8,0.26666666666666666,0.2222222222222222,0.8888888888888888,1.0690449676496976,2,0.1111111111111111,10.92,0.0,1,0.3333333333333333,3,0.0,0,0,30,0.1411111111111111,0,0,casual_user
585,2.0,0.0,-0.6666666666666666,2,2,0.06666666666666667,0.3333333333333333,0.6666666666666666,10.0,1,0.0,6.05,1.252762968495368,0,0.3333333333333333,1,0.0,0,3,59,0.2033333333333333,1,0,at_risk_user
586,5.0,8.0,0.5,20,14,0.4666666666666667,0.26666666666666666,1.3333333333333333,1.1151635501529555,4,0.6190476190476191,34.41,2.4336133554004498,13,0.8095238095238095,17,0.3333333333333333,2,5,52,0.5923809523809523,0,1,power_user
587,4.0,1.0,-0.6,5,4,0.13333333333333333,0.4,1.0,2.081665999466133,2,0.5,22.41,2.0794415416798357,3,0.6666666666666666,4,0.0,0,3,20,0.3816666666666667,1,0,consistent_user
588,3.0,6.0,0.75,18,13,0.43333333333333335,0.21428571428571427,1.2857142857142858,1.2792042981336627,3,0.5789473684210527,23.32,1.9459101490553132,11,0.6842105263157895,13,0.5,3,0,26,0.5931578947368421,0,1,consistent_user
589,6.0,5.0,-0.14285714285714285,25,21,0.7,0.22727272727272727,1.1363636363636365,0.7591546545162482,5,0.8461538461538461,35.5,2.4709204078132605,22,0.9615384615384616,25,0.8333333333333334,5,4,37,0.8343589743589743,0,1,power_user
590,2.0,1.0,-0.3333333333333333,6,6,0.2,0.14285714285714285,0.8571428571428571,2.6832815729997477,1,0.14285714285714285,12.59,1.5040773967762742,1,0.2857142857142857,2,0.0,0,1,49,0.27428571428571424,0,0,casual_user
591,2.0,2.0,0.0,4,4,0.13333333333333333,0.2,0.8,2.3094010767585034,1,0.2,3.87,0.9162907318741551,1,0.2,1,0.0,0,4,19,0.24744360978112329,1,0,at_risk_user
592,2.0,2.0,0.0,7,5,0.16666666666666666,0.16666666666666666,1.1666666666666667,2.0615528128088303,1,0.125,22.28,1.8718021769015913,1,0.75,6,0.0,0,0,58,0.30625,1,0,consistent_user
593,1.0,0.0,-0.5,1,1,0.03333333333333333,0.5,0.5,10.0,1,0.0,3.0,1.3862943611198906,0,0.5,1,0.0,0,2,65,0.21,1,0,at_risk_user
594,1.0,1.0,0.0,3,3,0.1,0.25,0.75,7.7781745930520225,1,0.0,6.26,0.6931471805599453,0,0.25,1,0.0,0,1,49,0.1589720770839918,0,0,at_risk_user
595,1.0,2.0,0.5,6,6,0.2,0.2857142857142857,0.8571428571428571,3.5637059362410928,2,0.42857142857142855,9.81,1.791759469228055,3,0.42857142857142855,3,0.0,0,4,35,0.36,0,0,casual_user
596,3.0,3.0,0.0,9,8,0.26666666666666666,0.3333333333333333,1.0,4.423960733486292,3,0.5,19.06,2.120263536200091,5,0.7,7,0.16666666666666666,1,4,26,0.45833333333333337,0,1,consistent_user
597,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,5,42,0.0,1,0,at_risk_user
598,3.0,1.0,-0.5,4,3,0.1,0.5,1.0,3.5355339059327378,2,0.2,10.97,1.6739764335716716,1,0.4,2,0.0,0,0,50,0.27,1,0,casual_user
599,2.0,0.0,-0.6666666666666666,2,2,0.06666666666666667,0.6666666666666666,0.6666666666666666,10.0,2,0.0,3.96,1.0986122886681098,0,0.3333333333333333,1,0.0,0,4,59,0.2033333333333333,1,0,at_risk_user
600,7.0,6.0,-0.125,24,21,0.7,0.22727272727272727,1.0909090909090908,0.5104177855340405,5,0.68,33.29,2.344549292093078,17,0.92,23,0.6666666666666666,4,3,47,0.7553333333333333,0,1,power_user
601,1.0,4.0,1.5,8,7,0.23333333333333334,0.5,1.0,3.2041639575194445,4,0.2222222222222222,11.13,1.3862943611198906,2,0.5555555555555556,5,0.16666666666666666,1,0,22,0.3644444444444444,0,0,casual_user
602,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,2,60,0.0,1,0,at_risk_user
603,0.0,1.0,1.0,1,1,0.03333333333333333,0.5,0.5,10.0,1,0.5,7.9,0.0,1,0.5,1,0.0,0,0,49,0.185,1,0,at_risk_user
604,2.0,1.0,-0.3333333333333333,8,8,0.26666666666666666,0.2222222222222222,0.8888888888888888,2.8284271247461903,2,0.3333333333333333,10.59,1.252762968495368,3,0.3333333333333333,3,0.0,0,2,38,0.3466666666666667,0,0,casual_user
605,5.0,4.0,-0.16666666666666666,20,16,0.5333333333333333,0.23529411764705882,1.1764705882352942,1.2798809468443688,4,0.7619047619047619,22.81,1.8562979903656263,16,0.8095238095238095,17,0.6666666666666666,4,2,30,0.7147619047619048,0,1,consistent_user
606,0.0,3.0,3.0,10,9,0.3,0.2,1.0,1.5811388300841898,2,0.36363636363636365,10.09,0.0,4,0.0,0,0.16666666666666666,1,3,61,0.21424242424242423,0,0,casual_user
607,1.0,0.0,-0.5,1,1,0.03333333333333333,0.5,0.5,10.0,1,0.0,6.99,1.3862943611198906,0,0.5,1,0.0,0,2,64,0.21,1,0,at_risk_user
608,3.0,1.0,-0.5,6,6,0.2,0.2857142857142857,0.8571428571428571,2.5099800796022267,2,0.5714285714285714,8.15,1.6739764335716716,4,0.2857142857142857,2,0.0,0,2,20,0.38142857142857145,1,0,casual_user
609,0.0,1.0,1.0,8,6,0.2,0.2857142857142857,1.1428571428571428,1.6733200530681511,2,0.1111111111111111,9.18,0.0,1,0.5555555555555556,5,0.0,0,1,40,0.14333333333333334,0,0,casual_user
610,2.0,2.0,0.0,13,10,0.3333333333333333,0.18181818181818182,1.1818181818181819,2.2607766610417563,2,0.7142857142857143,24.24,2.1972245773362196,10,0.7857142857142857,11,0.16666666666666666,1,4,39,0.5404761904761904,0,1,consistent_user
611,0.0,2.0,2.0,7,6,0.2,0.2857142857142857,1.0,2.1213203435596424,2,0.0,9.74,0.0,0,0.75,6,0.0,0,1,41,0.135,0,0,casual_user
612,1.0,6.0,2.5,18,13,0.43333333333333335,0.14285714285714285,1.2857142857142858,1.6143297699232972,2,0.2631578947368421,23.85,1.791759469228055,5,0.6842105263157895,13,0.16666666666666666,1,1,46,0.4475438596491228,0,1,consistent_user
613,5.0,2.0,-0.5,10,8,0.26666666666666666,0.2222222222222222,1.1111111111111112,1.7728105208558367,2,0.18181818181818182,22.86,1.7227665977411035,2,0.7272727272727273,8,0.16666666666666666,1,4,45,0.3815151515151515,0,1,consistent_user
614,3.0,1.0,-0.5,10,9,0.3,0.2,1.0,1.8468119248354136,2,0.36363636363636365,8.82,1.2992829841302609,4,0.45454545454545453,5,0.16666666666666666,1,0,62,0.40969696969696967,0,0,casual_user
615,1.0,3.0,1.0,11,10,0.3333333333333333,0.36363636363636365,1.0,2.9767618499152917,4,0.3333333333333333,24.22,2.1972245773362196,4,0.6666666666666666,8,0.3333333333333333,2,3,50,0.4666666666666667,0,1,consistent_user
616,2.0,0.0,-0.6666666666666666,3,3,0.1,0.25,0.75,3.5355339059327378,1,0.0,5.29,1.252762968495368,0,0.5,2,0.0,0,1,26,0.22999999999999998,1,0,at_risk_user
617,5.0,1.0,-0.6666666666666666,12,10,0.3333333333333333,0.2727272727272727,1.0909090909090908,2.4037008503093262,3,0.7692307692307693,20.86,1.824549292051046,10,0.8461538461538461,11,0.16666666666666666,1,2,55,0.5602564102564103,0,1,consistent_user
618,5.0,3.0,-0.3333333333333333,16,15,0.5,0.1875,1.0,0.8770580193070292,3,0.6470588235294118,34.91,2.2407096892759584,11,0.9411764705882353,16,0.5,3,3,19,0.6558823529411765,0,1,power_user
619,3.0,3.0,0.0,13,10,0.3333333333333333,0.18181818181818182,1.1818181818181819,1.536590742882148,2,0.2857142857142857,23.14,1.8458266904983307,4,0.7857142857142857,11,0.16666666666666666,1,2,35,0.43333333333333335,0,1,consistent_user
620,3.0,3.0,0.0,13,10,0.3333333333333333,0.18181818181818182,1.1818181818181819,1.0,2,0.6428571428571429,22.52,2.1594842493533726,9,0.7142857142857143,10,0.0,0,0,24,0.4821428571428572,0,1,consistent_user
621,2.0,2.0,0.0,8,7,0.23333333333333334,0.125,1.0,1.0488088481701516,1,0.4444444444444444,21.99,2.1972245773362196,4,0.7777777777777778,7,0.0,0,1,51,0.40888888888888886,0,1,consistent_user
622,0.0,1.0,1.0,1,1,0.03333333333333333,0.5,0.5,10.0,1,0.5,3.68,0.0,1,0.5,1,0.0,0,0,49,0.185,1,0,at_risk_user
623,1.0,3.0,1.0,5,5,0.16666666666666666,0.16666666666666666,0.8333333333333334,5.315072906367325,1,0.3333333333333333,9.93,1.791759469228055,2,0.6666666666666666,4,0.0,0,5,60,0.35,0,0,casual_user
624,2.0,3.0,0.3333333333333333,14,12,0.4,0.23076923076923078,1.0769230769230769,1.2862913567871996,3,0.5333333333333333,22.07,2.0794415416798357,8,0.8,12,0.3333333333333333,2,2,32,0.5499999999999999,0,1,consistent_user
625,3.0,2.0,-0.25,13,12,0.4,0.23076923076923078,1.0,2.157439559882375,3,0.7142857142857143,23.12,2.03688192726104,10,0.8571428571428571,12,0.5,3,3,52,0.6342857142857143,0,1,consistent_user
626,2.0,1.0,-0.3333333333333333,7,7,0.23333333333333334,0.125,0.875,2.3166067138525404,1,0.625,22.09,2.0794415416798357,5,0.75,6,0.0,0,1,65,0.45125000000000004,0,1,consistent_user
627,2.0,4.0,0.6666666666666666,7,7,0.23333333333333334,0.5,0.875,1.0954451150103321,4,0.125,9.08,1.791759469228055,1,0.75,6,0.16666666666666666,1,2,46,0.35958333333333337,1,0,casual_user
628,4.0,1.0,-0.6,5,4,0.13333333333333333,0.6,1.0,2.886751345948129,3,0.16666666666666666,5.36,1.0116009116784799,1,0.0,0,0.16666666666666666,1,3,58,0.265,1,0,at_risk_user
629,1.0,4.0,1.5,5,3,0.1,0.5,1.25,4.949747468305833,2,0.0,5.11,1.0986122886681098,0,0.16666666666666666,1,0.0,0,3,32,0.19666666666666666,0,0,at_risk_user
630,3.0,0.0,-0.75,7,6,0.2,0.2857142857142857,1.0,5.06951674225463,2,0.25,9.52,1.4663370687934272,2,0.25,2,0.0,0,2,59,0.2975,0,0,casual_user
631,2.0,3.0,0.3333333333333333,10,10,0.3333333333333333,0.2727272727272727,0.9090909090909091,1.8104634152000358,3,0.8181818181818182,34.61,2.5257286443082556,9,0.9090909090909091,10,0.3333333333333333,2,1,51,0.6121212121212122,0,1,power_user
632,1.0,3.0,1.0,7,7,0.23333333333333334,0.5,0.875,3.0767948691238205,4,0.25,20.76,1.791759469228055,2,0.625,5,0.16666666666666666,1,2,47,0.3783333333333333,0,1,consistent_user
633,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,2,38,0.0,1,0,at_risk_user
634,2.0,0.0,-0.6666666666666666,2,2,0.06666666666666667,0.6666666666666666,0.6666666666666666,10.0,2,0.3333333333333333,5.33,1.0986122886681098,1,0.3333333333333333,1,0.0,0,4,20,0.2866666666666666,1,0,at_risk_user
635,0.0,4.0,4.0,5,3,0.1,0.5,1.25,2.8284271247461903,2,0.5,8.37,0.0,3,0.5,3,0.0,0,2,21,0.20500000000000002,1,0,casual_user
636,2.0,2.0,0.0,10,8,0.26666666666666666,0.2222222222222222,1.1111111111111112,1.5735915849388864,2,0.36363636363636365,10.91,1.3862943611198906,4,0.09090909090909091,1,0.16666666666666666,1,4,20,0.3633333333333333,0,0,casual_user
637,1.0,0.0,-0.5,6,6,0.2,0.14285714285714285,0.8571428571428571,2.701851217221259,1,0.5714285714285714,12.92,1.791759469228055,4,0.42857142857142855,3,0.0,0,0,25,0.3957142857142857,0,0,casual_user
638,1.0,1.0,0.0,6,5,0.16666666666666666,0.16666666666666666,1.0,4.396968652757639,1,0.42857142857142855,21.62,2.1972245773362196,3,0.42857142857142855,3,0.0,0,0,46,0.35,0,1,consistent_user
639,5.0,1.0,-0.6666666666666666,9,7,0.23333333333333334,0.375,1.125,3.8686776379877745,3,0.4,21.36,1.8562979903656263,4,0.3,3,0.16666666666666666,1,2,44,0.3833333333333333,0,1,consistent_user
640,3.0,8.0,1.25,26,19,0.6333333333333333,0.25,1.3,0.7047921864945659,5,0.7407407407407407,35.85,2.268683541318364,20,0.8888888888888888,24,0.5,3,3,43,0.7140740740740741,0,1,power_user
641,1.0,2.0,0.5,12,11,0.36666666666666664,0.25,1.0,2.3118054512532935,3,0.46153846153846156,21.68,1.791759469228055,6,0.8461538461538461,11,0.3333333333333333,2,3,38,0.5266666666666667,0,1,consistent_user
642,2.0,6.0,1.3333333333333333,14,11,0.36666666666666664,0.16666666666666666,1.1666666666666667,1.35400640077266,2,0.26666666666666666,22.09,1.791759469228055,4,0.3333333333333333,5,0.0,0,5,28,0.36,0,1,consistent_user
643,1.0,0.0,-0.5,1,1,0.03333333333333333,0.5,0.5,10.0,1,0.0,5.48,1.3862943611198906,0,0.0,0,0.0,0,2,29,0.16,1,0,at_risk_user
644,1.0,3.0,1.0,10,10,0.3333333333333333,0.18181818181818182,0.9090909090909091,1.5811388300841898,2,0.6363636363636364,23.25,1.791759469228055,7,0.7272727272727273,8,0.16666666666666666,1,2,28,0.5151515151515151,0,1,consistent_user
645,6.0,2.0,-0.5714285714285714,15,12,0.4,0.15384615384615385,1.1538461538461537,1.3618169680781094,2,0.3125,21.4,1.8971199848858813,5,0.625,10,0.16666666666666666,1,0,48,0.44395833333333334,0,1,consistent_user
646,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,5,63,0.0,1,0,at_risk_user
647,4.0,7.0,0.6,14,12,0.4,0.38461538461538464,1.0769230769230769,2.114882330704778,5,0.7333333333333333,21.98,1.9095425048844386,11,0.8,12,0.16666666666666666,1,4,22,0.5666666666666667,0,1,consistent_user
648,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,5,29,0.0,1,0,at_risk_user
649,5.0,4.0,-0.16666666666666666,22,19,0.6333333333333333,0.25,1.1,1.0369008625190792,5,0.782608695652174,34.62,2.3608540011180215,18,0.9565217391304348,22,0.8333333333333334,5,5,45,0.7979710144927536,0,1,power_user
650,1.0,0.0,-0.5,1,1,0.03333333333333333,0.5,0.5,10.0,1,0.5,4.96,1.3862943611198906,1,0.5,1,0.0,0,5,49,0.33499999999999996,1,0,at_risk_user
651,2.0,1.0,-0.3333333333333333,8,7,0.23333333333333334,0.375,1.0,5.932958789676531,3,0.0,11.18,1.3862943611198906,0,0.6666666666666666,6,0.16666666666666666,1,0,20,0.31999999999999995,0,0,casual_user
652,1.0,1.0,0.0,3,3,0.1,0.25,0.75,2.8284271247461903,1,0.0,3.84,1.0986122886681098,0,0.5,2,0.0,0,3,42,0.22999999999999998,1,0,at_risk_user
653,2.0,5.0,1.0,20,17,0.5666666666666667,0.2777777777777778,1.1111111111111112,0.8139410298049853,5,0.5238095238095238,34.58,2.302585092994046,11,0.9047619047619048,19,0.6666666666666666,4,5,34,0.6747619047619048,0,1,power_user
654,2.0,2.0,0.0,8,8,0.26666666666666666,0.3333333333333333,0.8888888888888888,2.984084768360628,3,0.6666666666666666,22.99,2.0794415416798357,6,0.7777777777777778,7,0.16666666666666666,1,5,34,0.5077777777777778,0,1,consistent_user
655,7.0,3.0,-0.5,14,10,0.3333333333333333,0.36363636363636365,1.2727272727272727,2.803767306876787,4,0.4,22.92,2.0243817644968085,6,0.5333333333333333,8,0.3333333333333333,2,2,45,0.47,0,1,consistent_user
656,0.0,2.0,2.0,7,6,0.2,0.2857142857142857,1.0,3.1144823004794877,2,0.125,9.88,0.0,1,0.375,3,0.0,0,1,39,0.12875,0,0,casual_user
657,2.0,2.0,0.0,6,6,0.2,0.14285714285714285,0.8571428571428571,2.8809720581775866,1,0.14285714285714285,22.88,1.9459101490553132,1,0.8571428571428571,6,0.0,0,4,56,0.3314285714285714,0,1,consistent_user
658,3.0,2.0,-0.25,10,8,0.26666666666666666,0.2222222222222222,1.1111111111111112,2.2886885410853175,2,0.18181818181818182,9.83,1.3862943611198906,2,0.5454545454545454,6,0.16666666666666666,1,1,54,0.3633333333333333,0,0,casual_user
659,2.0,5.0,1.0,21,18,0.6,0.2631578947368421,1.105263157894737,0.9963167462326072,5,0.8636363636363636,35.28,2.5257286443082556,19,0.9545454545454546,21,0.5,3,4,63,0.7413636363636363,0,1,power_user
660,2.0,0.0,-0.6666666666666666,8,7,0.23333333333333334,0.25,1.0,2.8809720581775866,2,0.5555555555555556,9.43,1.7047480922384253,5,0.3333333333333333,3,0.0,0,4,61,0.39222222222222225,0,0,casual_user
661,2.0,6.0,1.3333333333333333,12,10,0.3333333333333333,0.2727272727272727,1.0909090909090908,1.2018504251546631,3,0.38461538461538464,10.64,1.7047480922384253,5,0.46153846153846156,6,0.3333333333333333,2,2,44,0.458974358974359,0,0,casual_user
662,3.0,1.0,-0.5,4,4,0.13333333333333333,0.2,0.8,0.5773502691896258,1,0.0,12.19,1.2039728043259361,0,0.2,1,0.0,0,2,54,0.21,1,0,casual_user
663,5.0,2.0,-0.5,11,11,0.36666666666666664,0.25,0.9166666666666666,1.4181364924121764,3,0.16666666666666666,10.06,1.33500106673234,2,0.4166666666666667,5,0.3333333333333333,2,3,42,0.41000000000000003,0,0,casual_user
664,2.0,2.0,0.0,8,8,0.26666666666666666,0.2222222222222222,0.8888888888888888,2.3603873774083297,2,0.5555555555555556,23.8,1.8718021769015913,5,0.6666666666666666,6,0.0,0,3,40,0.4355555555555556,0,1,consistent_user
665,3.0,1.0,-0.5,5,5,0.16666666666666666,0.3333333333333333,0.8333333333333334,3.304037933599835,2,0.5,22.87,1.9459101490553132,3,0.5,3,0.0,0,0,37,0.375,1,0,consistent_user
666,0.0,1.0,1.0,5,5,0.16666666666666666,0.3333333333333333,0.8333333333333334,2.160246899469287,2,0.16666666666666666,8.41,0.0,1,0.5,3,0.0,0,0,27,0.14166666666666666,0,0,casual_user
667,4.0,5.0,0.2,23,18,0.6,0.3684210526315789,1.2105263157894737,0.985184366143778,7,0.6666666666666666,34.79,2.3513752571634776,16,0.875,21,0.5,3,4,55,0.6841666666666667,0,1,power_user
668,3.0,4.0,0.25,15,12,0.4,0.15384615384615385,1.1538461538461537,1.6949121725703882,2,0.625,22.15,1.992430164690206,10,0.625,10,0.16666666666666666,1,0,57,0.5220833333333333,0,1,consistent_user
669,1.0,1.0,0.0,12,12,0.4,0.38461538461538464,0.9230769230769231,1.5782614139961386,5,0.8461538461538461,36.62,2.4849066497880004,11,0.8461538461538461,11,0.5,3,0,40,0.6661538461538462,0,1,power_user
670,3.0,1.0,-0.5,5,5,0.16666666666666666,0.3333333333333333,0.8333333333333334,3.0,2,0.3333333333333333,8.55,1.6094379124341003,2,0.5,3,0.0,0,1,48,0.33333333333333337,1,0,casual_user
671,2.0,2.0,0.0,15,12,0.4,0.38461538461538464,1.1538461538461537,2.7699688216164584,5,0.5,21.65,2.0794415416798357,8,0.6875,11,0.3333333333333333,2,4,61,0.5304166666666666,0,1,consistent_user
672,1.0,1.0,0.0,3,3,0.1,0.25,0.75,1.4142135623730951,1,0.0,6.3,1.3862943611198906,0,0.75,3,0.0,0,0,32,0.255,1,0,at_risk_user
673,1.0,3.0,1.0,10,9,0.3,0.3,1.0,3.3567628964311944,3,0.2727272727272727,21.32,1.9459101490553132,3,0.9090909090909091,10,0.5,3,1,49,0.49909090909090914,0,1,consistent_user
674,1.0,2.0,0.5,4,4,0.13333333333333333,0.2,0.8,2.081665999466133,1,0.0,11.29,1.791759469228055,0,0.2,1,0.0,0,5,28,0.21,1,0,casual_user
675,3.0,1.0,-0.5,9,8,0.26666666666666666,0.3333333333333333,1.0,3.3380918415851206,3,0.5,21.7,1.992430164690206,5,0.6,6,0.16666666666666666,1,4,61,0.44833333333333336,0,1,consistent_user
676,2.0,6.0,1.3333333333333333,10,9,0.3,0.3,1.0,3.044315545875155,3,0.36363636363636365,21.73,1.9459101490553132,4,0.6363636363636364,7,0.3333333333333333,2,3,36,0.4612121212121212,0,1,consistent_user
677,1.0,0.0,-0.5,3,3,0.1,0.25,0.75,3.5355339059327378,1,0.0,4.01,1.3862943611198906,0,0.5,2,0.0,0,5,45,0.22999999999999998,0,0,at_risk_user
678,1.0,3.0,1.0,12,11,0.36666666666666664,0.16666666666666666,1.0,1.3498971154211057,2,0.5384615384615384,21.07,2.0794415416798357,7,0.3076923076923077,4,0.16666666666666666,1,4,64,0.4587179487179487,0,1,consistent_user
679,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,38,0.0,1,0,at_risk_user
680,2.0,2.0,0.0,9,8,0.26666666666666666,0.2222222222222222,1.0,4.08248290463863,2,0.4,10.75,1.3862943611198906,4,0.2,2,0.0,0,4,27,0.35,0,0,casual_user
681,2.0,3.0,0.3333333333333333,13,10,0.3333333333333333,0.2727272727272727,1.1818181818181819,2.1213203435596424,3,0.6428571428571429,23.06,1.791759469228055,9,0.7857142857142857,11,0.3333333333333333,2,2,55,0.555952380952381,0,1,consistent_user
682,3.0,4.0,0.25,15,13,0.43333333333333335,0.2857142857142857,1.0714285714285714,1.044465935734187,4,0.875,35.55,2.2335922215070942,14,0.875,14,0.3333333333333333,2,3,24,0.6529166666666667,0,1,power_user
683,0.0,1.0,1.0,2,2,0.06666666666666667,0.3333333333333333,0.6666666666666666,10.0,1,0.0,9.43,0.0,0,0.6666666666666666,2,0.0,0,3,20,0.08666666666666667,1,0,casual_user
684,2.0,0.0,-0.6666666666666666,3,3,0.1,0.25,0.75,5.656854249492381,1,0.0,5.72,0.9162907318741551,0,0.25,1,0.0,0,5,32,0.19244360978112326,1,0,at_risk_user
685,4.0,1.0,-0.6,8,6,0.2,0.2857142857142857,1.1428571428571428,4.159326868617084,2,0.6666666666666666,10.56,1.4469189829363254,6,0.2222222222222222,2,0.0,0,4,36,0.39888888888888885,0,0,casual_user
686,1.0,0.0,-0.5,4,3,0.1,0.25,1.0,7.0710678118654755,1,0.6,22.81,2.1972245773362196,3,0.8,4,0.0,0,4,41,0.41000000000000003,1,0,consistent_user
687,2.0,5.0,1.0,15,12,0.4,0.23076923076923078,1.1538461538461537,1.3751033019046572,3,0.875,34.12,2.5649493574615367,14,0.6875,11,0.16666666666666666,1,4,51,0.5908333333333333,0,1,power_user
688,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,1,60,0.0,1,0,at_risk_user
689,2.0,0.0,-0.6666666666666666,3,3,0.1,0.5,0.75,8.48528137423857,2,0.0,7.18,0.9162907318741551,0,0.25,1,0.0,0,5,49,0.19244360978112326,1,0,at_risk_user
690,3.0,0.0,-0.75,3,3,0.1,0.5,0.75,1.4142135623730951,2,0.0,4.73,0.9808292530117262,0,0.25,1,0.0,0,3,21,0.2021243879517589,1,0,at_risk_user
691,1.0,0.0,-0.5,1,1,0.03333333333333333,0.5,0.5,10.0,1,0.0,2.67,1.3862943611198906,0,0.5,1,0.0,0,4,20,0.21,1,0,at_risk_user
692,5.0,4.0,-0.16666666666666666,15,13,0.43333333333333335,0.21428571428571427,1.0714285714285714,1.6696942198734437,3,0.625,37.37,2.2617630984737906,10,0.75,12,0.3333333333333333,2,5,41,0.5779166666666666,0,1,power_user
